April, Category3, 546
October, Category4, 680
May, Category7, 521
June, Category2, 655
March, Category2, 728
March, Category8, 456
October, Category7, 240
October, Category2, 875
May, Category6, 711
December, Category5, 648
May, Category6, 801
July, Category6, 167
March, Category3, 991
July, Category8, 545
March, Category5, 211
February, Category6, 377
February, Category5, 930
December, Category3, 97
April, Category2, 180
May, Category3, 415
February, Category1, 650
December, Category5, 500
December, Category3, 598
September, Category7, 144
September, Category0, 210
February, Category9, 4
August, Category5, 549
December, Category6, 25
August, Category7, 610
March, Category8, 318
June, Category6, 79
July, Category2, 85
October, Category1, 184
November, Category0, 327
February, Category3, 539
August, Category5, 170
March, Category7, 539
September, Category6, 693
August, Category1, 326
April, Category2, 433
March, Category2, 65
December, Category9, 378
July, Category1, 58
April, Category9, 477
July, Category7, 868
May, Category1, 493
October, Category7, 815
November, Category3, 503
November, Category1, 305
March, Category6, 843
December, Category1, 295
June, Category3, 481
October, Category7, 194
August, Category2, 854
December, Category7, 893
July, Category5, 777
February, Category4, 660
June, Category7, 116
August, Category7, 294
July, Category2, 184
March, Category8, 308
March, Category1, 682
March, Category2, 76
May, Category0, 547
June, Category9, 349
June, Category2, 433
January, Category2, 542
November, Category6, 632
January, Category4, 717
June, Category9, 801
September, Category3, 612
January, Category2, 580
October, Category9, 82
June, Category0, 173
March, Category0, 266
November, Category2, 668
August, Category0, 335
September, Category4, 255
March, Category6, 530
June, Category6, 338
April, Category8, 331
November, Category9, 948
October, Category6, 448
August, Category8, 306
December, Category2, 724
January, Category3, 106
April, Category0, 72
September, Category0, 525
April, Category6, 96
June, Category0, 329
February, Category1, 315
September, Category4, 533
July, Category0, 981
October, Category7, 399
February, Category0, 394
April, Category9, 961
May, Category1, 362
June, Category5, 359
July, Category7, 82
October, Category2, 178
January, Category7, 942
April, Category3, 916
June, Category0, 586
February, Category6, 166
January, Category3, 519
December, Category6, 474
January, Category1, 329
September, Category9, 212
December, Category4, 182
December, Category6, 333
February, Category2, 171
March, Category8, 281
April, Category0, 553
December, Category3, 509
August, Category5, 165
November, Category9, 203
April, Category2, 185
February, Category2, 938
August, Category1, 15
July, Category9, 451
December, Category8, 886
August, Category6, 436
November, Category2, 106
June, Category9, 335
October, Category5, 839
June, Category9, 669
October, Category5, 19
August, Category4, 167
April, Category9, 223
November, Category1, 937
November, Category7, 663
October, Category4, 831
August, Category4, 725
February, Category0, 566
February, Category1, 448
November, Category8, 774
February, Category5, 355
June, Category9, 497
March, Category5, 335
July, Category1, 934
September, Category6, 801
January, Category7, 160
February, Category3, 658
February, Category2, 309
March, Category9, 963
November, Category4, 398
July, Category1, 232
March, Category6, 370
June, Category3, 656
November, Category4, 260
November, Category1, 939
January, Category5, 427
December, Category4, 613
February, Category5, 612
July, Category9, 189
June, Category2, 974
February, Category8, 690
January, Category1, 691
December, Category9, 38
November, Category5, 974
January, Category6, 148
May, Category3, 383
March, Category7, 350
November, Category7, 967
April, Category7, 411
December, Category7, 974
February, Category2, 270
December, Category5, 493
April, Category1, 12
October, Category7, 537
February, Category9, 236
March, Category4, 473
May, Category8, 881
August, Category2, 864
March, Category0, 783
July, Category8, 61
September, Category4, 1000
December, Category3, 871
February, Category7, 991
March, Category4, 129
July, Category2, 282
January, Category1, 609
October, Category5, 2
July, Category9, 526
June, Category3, 774
April, Category5, 43
January, Category8, 875
April, Category0, 187
May, Category6, 406
November, Category8, 755
July, Category8, 19
March, Category6, 157
October, Category0, 335
September, Category3, 153
November, Category5, 229
May, Category7, 315
June, Category9, 943
November, Category6, 62
January, Category5, 764
May, Category3, 146
July, Category7, 130
February, Category8, 204
September, Category6, 936
September, Category5, 429
October, Category5, 14
January, Category9, 965
June, Category0, 818
May, Category6, 985
October, Category2, 857
May, Category2, 888
October, Category9, 508
April, Category2, 152
January, Category8, 39
October, Category0, 752
August, Category1, 237
May, Category6, 555
August, Category6, 920
August, Category5, 455
January, Category4, 196
May, Category4, 829
May, Category9, 458
July, Category3, 147
December, Category7, 98
June, Category6, 764
January, Category5, 667
June, Category1, 318
April, Category7, 413
April, Category2, 490
March, Category7, 98
October, Category5, 908
April, Category8, 515
May, Category5, 61
August, Category0, 566
May, Category6, 112
June, Category2, 668
July, Category4, 683
October, Category1, 551
May, Category1, 215
July, Category8, 835
January, Category1, 729
June, Category9, 869
August, Category1, 560
February, Category2, 406
June, Category3, 693
October, Category6, 734
September, Category1, 619
June, Category1, 85
February, Category9, 594
August, Category5, 212
August, Category8, 889
January, Category7, 279
May, Category7, 644
May, Category1, 150
May, Category6, 780
June, Category3, 124
October, Category2, 580
December, Category8, 238
May, Category9, 960
February, Category2, 502
November, Category9, 460
September, Category3, 483
May, Category0, 289
July, Category9, 585
June, Category7, 534
January, Category8, 392
August, Category2, 726
May, Category9, 614
August, Category8, 538
March, Category6, 981
March, Category4, 757
January, Category3, 154
November, Category7, 678
September, Category9, 893
December, Category8, 240
July, Category9, 101
May, Category0, 970
August, Category2, 776
November, Category7, 296
March, Category5, 624
March, Category7, 692
September, Category8, 865
July, Category2, 233
February, Category6, 974
December, Category8, 192
September, Category5, 387
May, Category3, 798
June, Category1, 815
December, Category9, 892
October, Category0, 896
January, Category3, 469
August, Category7, 425
April, Category4, 314
June, Category9, 539
September, Category1, 141
September, Category8, 608
June, Category7, 134
July, Category1, 127
June, Category6, 822
November, Category9, 823
March, Category8, 650
December, Category3, 623
December, Category8, 432
May, Category3, 896
November, Category3, 487
April, Category2, 232
May, Category3, 360
December, Category0, 961
January, Category4, 711
September, Category4, 636
February, Category7, 568
August, Category9, 879
April, Category8, 400
July, Category2, 472
June, Category0, 383
March, Category6, 920
February, Category7, 226
August, Category5, 369
March, Category8, 736
April, Category5, 764
March, Category4, 420
June, Category1, 403
October, Category1, 550
July, Category2, 596
January, Category2, 27
December, Category1, 538
September, Category0, 327
July, Category7, 158
October, Category6, 396
June, Category9, 740
March, Category4, 183
December, Category1, 528
January, Category7, 28
January, Category6, 94
November, Category8, 240
October, Category2, 659
April, Category4, 317
September, Category8, 639
December, Category3, 664
February, Category7, 218
June, Category4, 66
July, Category5, 155
January, Category1, 683
May, Category7, 443
May, Category1, 774
May, Category3, 145
April, Category6, 546
February, Category7, 781
October, Category5, 545
December, Category5, 199
December, Category5, 828
July, Category5, 739
January, Category9, 228
February, Category9, 732
April, Category2, 219
October, Category4, 457
November, Category4, 159
May, Category4, 351
January, Category3, 177
December, Category4, 917
January, Category1, 592
July, Category1, 718
July, Category8, 443
July, Category4, 55
February, Category2, 335
October, Category2, 914
August, Category6, 645
January, Category3, 148
April, Category3, 758
September, Category0, 313
April, Category4, 904
January, Category9, 56
July, Category4, 77
December, Category1, 236
August, Category6, 745
January, Category7, 619
February, Category7, 302
January, Category9, 675
May, Category0, 244
July, Category8, 477
February, Category3, 606
August, Category5, 742
August, Category9, 232
December, Category7, 685
December, Category0, 277
September, Category8, 613
April, Category0, 35
February, Category4, 6
May, Category1, 927
December, Category2, 682
February, Category7, 409
May, Category9, 275
January, Category6, 267
April, Category4, 926
March, Category2, 8
September, Category5, 222
May, Category6, 283
March, Category5, 362
November, Category7, 735
June, Category3, 476
